business_status,geometry,name,place_id,rating,types,user_ratings_total,vicinity,permanently_closed,place_type
678,OPERATIONAL,"{'location': {'lat': 20.6312826, 'lng': -105.2258903}, 'viewport': {'northeast': {'lat': 20.6325733302915, 'lng': -105.2245577697085}, 'southwest': {'lat': 20.62987536970849, 'lng': -105.2272557302915}}}",El Camarón Deportivo - Sport Bar,ChIJeyKUlypFIYQRcG3Z7LHkfYQ,4.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",14.0,"Benemérito de las Americas 30B, La Vena, Puerto Vallarta",,restaurant
679,OPERATIONAL,"{'location': {'lat': 20.6306561, 'lng': -105.2259674}, 'viewport': {'northeast': {'lat': 20.6319690802915, 'lng': -105.2246198697085}, 'southwest': {'lat': 20.6292711197085, 'lng': -105.2273178302915}}}",Tacos de Birria “El Chino”,ChIJJ-GZCmlFIYQREo5FMRf_yGk,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,"Calle Fernando Montes de Oca 109, Valentín Gómez Farias, Puerto Vallarta",,restaurant
680,OPERATIONAL,"{'location': {'lat': 20.6303582, 'lng': -105.2260516}, 'viewport': {'northeast': {'lat': 20.6317539302915, 'lng': -105.2246437697085}, 'southwest': {'lat': 20.6290559697085, 'lng': -105.2273417302915}}}",Parque21,ChIJMV3T3gRFIYQRYscjy6G56Ro,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",37.0,"Emiliano Zapata 286, Valentín Gómez Farias, Puerto Vallarta",,restaurant
681,OPERATIONAL,"{'location': {'lat': 20.6311306, 'lng': -105.2257908}, 'viewport': {'northeast': {'lat': 20.6325098302915, 'lng': -105.2244324697085}, 'southwest': {'lat': 20.6298118697085, 'lng': -105.2271304302915}}}",Cenaduria Polanco,ChIJJSElMkpFIYQR29mYnyizJGY,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,"Benemérito de las Americas 125, La Vena, Puerto Vallarta",,restaurant
682,OPERATIONAL,"{'location': {'lat': 20.6290689, 'lng': -105.2276046}, 'viewport': {'northeast': {'lat': 20.63044673029151, 'lng': -105.2263179197085}, 'southwest': {'lat': 20.6277487697085, 'lng': -105.2290158802915}}}",Pasión Maracuya,ChIJz-j8WeNFIYQRDUk-pQFPoLs,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,"Avenida Francisco Villa SN-C, Lázaro Cárdenas, Puerto Vallarta",,restaurant
683,OPERATIONAL,"{'location': {'lat': 20.6339079, 'lng': -105.2285152}, 'viewport': {'northeast': {'lat': 20.6352391302915, 'lng': -105.2271458697085}, 'southwest': {'lat': 20.6325411697085, 'lng': -105.2298438302915}}}",Budaixi,ChIJjeo2i0JFIYQRqIAmLMT9QUQ,4.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",145.0,"Hamburgo 155, Versalles, Puerto Vallarta",,restaurant
684,OPERATIONAL,"{'location': {'lat': 20.633598, 'lng': -105.229695}, 'viewport': {'northeast': {'lat': 20.63492763029151, 'lng': -105.2283822197085}, 'southwest': {'lat': 20.6322296697085, 'lng': -105.2310801802915}}}",Tacos Mar Y Tierra,ChIJ2_HWEmVFIYQRrV8J9iSYBwU,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",406.0,"Avenida Francisco Medina Ascencio 1956, Versalles, Puerto Vallarta",,restaurant
685,OPERATIONAL,"{'location': {'lat': 20.6224106, 'lng': -105.2265441}, 'viewport': {'northeast': {'lat': 20.62370433029151, 'lng': -105.2252051197085}, 'southwest': {'lat': 20.6210063697085, 'lng': -105.2279030802915}}}",Mariscos Cuetos,ChIJA21OQV1FIYQRvbMF4-lti8k,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",923.0,"Brasilia 469, 5 de Diciembre, Puerto Vallarta",,restaurant
686,OPERATIONAL,"{'location': {'lat': 20.6220531, 'lng': -105.2283828}, 'viewport': {'northeast': {'lat': 20.6233880302915, 'lng': -105.2269357197085}, 'southwest': {'lat': 20.6206900697085, 'lng': -105.2296336802915}}}",Restaurant la Mansión,ChIJner0CF1FIYQRbp0DbVQSNqc,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,"Las Garzas Sn, Puerto Vallarta",,restaurant
687,OPERATIONAL,"{'location': {'lat': 20.6254137, 'lng': -105.2276765}, 'viewport': {'northeast': {'lat': 20.6268145802915, 'lng': -105.2263043697085}, 'southwest': {'lat': 20.6241166197085, 'lng': -105.2290023302915}}}",La Burrita Marinera,ChIJpy9RcmdFIYQRFwZbcWP4JyU,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",297.0,"Las Americas s/n, Lázaro Cárdenas, Puerto Vallarta",,restaurant
688,OPERATIONAL,"{'location': {'lat': 20.6257605, 'lng': -105.2280016}, 'viewport': {'northeast': {'lat': 20.6270678802915, 'lng': -105.2266712197085}, 'southwest': {'lat': 20.6243699197085, 'lng': -105.2293691802915}}}",El Patron de Vallarta,ChIJlztlC2dFIYQRkXU3DsuJlqk,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",755.0,"Las Americas 315, Lázaro Cárdenas, Puerto Vallarta",,restaurant
689,OPERATIONAL,"{'location': {'lat': 20.621334, 'lng': -105.2293038}, 'viewport': {'northeast': {'lat': 20.6226493802915, 'lng': -105.2279610197085}, 'southwest': {'lat': 20.6199514197085, 'lng': -105.2306589802915}}}",Restaurante LAS VILLASEÑOR,ChIJiVO7HV1FIYQRhiZbThqpUfs,4.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.0,"Guatemala 261, 5 de Diciembre, Puerto Vallarta",,restaurant
690,OPERATIONAL,"{'location': {'lat': 20.6202148, 'lng': -105.2275679}, 'viewport': {'northeast': {'lat': 20.6215339302915, 'lng': -105.2262235197085}, 'southwest': {'lat': 20.6188359697085, 'lng': -105.2289214802915}}}",El Paladar Consentido,ChIJ97xQW1xFIYQRRIt-Rh1Ekxg,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",23.0,"San Salvador 419, 5 de Diciembre, Puerto Vallarta",,restaurant
691,OPERATIONAL,"{'location': {'lat': 20.6201521, 'lng': -105.2281558}, 'viewport': {'northeast': {'lat': 20.6215412802915, 'lng': -105.2268002197085}, 'southwest': {'lat': 20.6188433197085, 'lng': -105.2294981802915}}}",Restaurante Fei Long,ChIJa4TSWFxFIYQRp8uQ7CxOXHc,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",393.0,"San Salvador 378, 5 de Diciembre, Puerto Vallarta",,restaurant
692,OPERATIONAL,"{'location': {'lat': 20.6234564, 'lng': -105.2270229}, 'viewport': {'northeast': {'lat': 20.6247878802915, 'lng': -105.2256799197085}, 'southwest': {'lat': 20.62208991970849, 'lng': -105.2283778802915}}}",Mariscos 8 Tostadas Estadio,ChIJQ3l6kl1FIYQRJ9fqOCcqnzM,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",971.0,"Río Guayaquil 413, Lázaro Cárdenas, Puerto Vallarta",,restaurant
693,OPERATIONAL,"{'location': {'lat': 20.6256605, 'lng': -105.2276057}, 'viewport': {'northeast': {'lat': 20.6269445302915, 'lng': -105.2262857197085}, 'southwest': {'lat': 20.6242465697085, 'lng': -105.2289836802915}}}",KashiSushi,ChIJZ5G7cmdFIYQRU1rdaPZSx5A,4.5,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",856.0,"Las Americas 343, Lázaro Cárdenas, Puerto Vallarta",,restaurant
694,OPERATIONAL,"{'location': {'lat': 20.624058, 'lng': -105.2267372}, 'viewport': {'northeast': {'lat': 20.6254477802915, 'lng': -105.2253756697085}, 'southwest': {'lat': 20.6227498197085, 'lng': -105.2280736302915}}}",Pizzeria Papadon,ChIJCdr6zodFIYQRVdzu8TJRBA0,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",9.0,"Avenida México 1142, Puerto Vallarta",,restaurant
695,OPERATIONAL,"{'location': {'lat': 20.6240006, 'lng': -105.2267715}, 'viewport': {'northeast': {'lat': 20.6254211302915, 'lng': -105.2254005197085}, 'southwest': {'lat': 20.62272316970849, 'lng': -105.2280984802915}}}",Pizza papa don,ChIJdVgAUW1FIYQRiemrf7qT4yw,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.0,"Cuba 418, Lázaro Cárdenas, Puerto Vallarta",,restaurant
696,OPERATIONAL,"{'location': {'lat': 20.6239965, 'lng': -105.2267788}, 'viewport': {'northeast': {'lat': 20.6254198302915, 'lng': -105.2254069697085}, 'southwest': {'lat': 20.6227218697085, 'lng': -105.2281049302915}}}",Pizzeria Don,ChIJhZHL9F1FIYQRwPi5BuAwwXo,4.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",76.0,"Cuba 418, Lázaro Cárdenas, Puerto Vallarta",,restaurant
697,OPERATIONAL,"{'location': {'lat': 20.6252443, 'lng': -105.2266071}, 'viewport': {'northeast': {'lat': 20.6265533802915, 'lng': -105.2252741697085}, 'southwest': {'lat': 20.6238554197085, 'lng': -105.2279721302915}}}",Tacos de zuadero (tacos de zuaperro),ChIJ4dTz7k9FIYQRf_O-NBBxc_s,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,"Las Americas 397, Lázaro Cárdenas, Puerto Vallarta",,restaurant
698,OPERATIONAL,"{'location': {'lat': 20.6252716, 'lng': -105.2266376}, 'viewport': {'northeast': {'lat': 20.6265670302915, 'lng': -105.2252783697085}, 'southwest': {'lat': 20.6238690697085, 'lng': -105.2279763302915}}}",Restaurante Las Palmas,ChIJD_PG08BFIYQRG2ND_Jzfy8o,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",97.0,"Avenida de, Las Americas 397, Lázaro Cárdenas, Puerto Vallarta",,restaurant
699,OPERATIONAL,"{'location': {'lat': 20.6253361, 'lng': -105.227579}, 'viewport': {'northeast': {'lat': 20.6267549302915, 'lng': -105.2262015197085}, 'southwest': {'lat': 20.6240569697085, 'lng': -105.2288994802915}}}",Hamburguesas y Dogos Ruly,ChIJcRb4bWdFIYQRMLdNpUG-trk,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",10.0,"48330, Las Americas SN-CPAPELERIACESAR, Lázaro Cárdenas, Puerto Vallarta",,restaurant
700,OPERATIONAL,"{'location': {'lat': 20.6253434, 'lng': -105.2276053}, 'viewport': {'northeast': {'lat': 20.6267620302915, 'lng': -105.2262242697085}, 'southwest': {'lat': 20.6240640697085, 'lng': -105.2289222302915}}}",Tacos Y Tortas Ruly,ChIJj9cVcmdFIYQRQkxiWrft5fo,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.0,"Las Americas, Olímpica, Puerto Vallarta",,restaurant
701,OPERATIONAL,"{'location': {'lat': 20.6254085, 'lng': -105.2276034}, 'viewport': {'northeast': {'lat': 20.6267999802915, 'lng': -105.2262371697085}, 'southwest': {'lat': 20.62410201970849, 'lng': -105.2289351302915}}}",Mariscos Eloy,ChIJ8XthcmdFIYQR_c86bvhkVC0,4.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",15.0,"Las Americas s/n, Lázaro Cárdenas, Puerto Vallarta",,restaurant
702,OPERATIONAL,"{'location': {'lat': 20.6254014, 'lng': -105.2276343}, 'viewport': {'northeast': {'lat': 20.6268004802915, 'lng': -105.2262629697085}, 'southwest': {'lat': 20.6241025197085, 'lng': -105.2289609302915}}}",Punto y Coma,ChIJq7hccmdFIYQRFyCGV75ZO4E,4.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",52.0,"Av. Las Américas s/n, Lázaro Cárdenas, Puerto Vallarta",,restaurant
703,OPERATIONAL,"{'location': {'lat': 20.625416, 'lng': -105.2277347}, 'viewport': {'northeast': {'lat': 20.6268255802915, 'lng': -105.2263586697085}, 'southwest': {'lat': 20.6241276197085, 'lng': -105.2290566302915}}}",Chico's Tacos,ChIJbfQMSqVFIYQRvR_01TJay7k,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,"Unidad deporting Agusting Gomez Contreras, Lázaro Cárdenas, Puerto Vallarta",,restaurant
704,OPERATIONAL,"{'location': {'lat': 20.6255984, 'lng': -105.2273841}, 'viewport': {'northeast': {'lat': 20.6269647302915, 'lng': -105.2260701197085}, 'southwest': {'lat': 20.6242667697085, 'lng': -105.2287680802915}}}",Birrieria Robles,ChIJtZcM6HJFIYQRCCVIqC8mxlU,4.9,"['restaurant', 'food', 'point_of_interest', 'establishment']",12.0,"Calle Bolivia 1627, Lázaro Cárdenas, Puerto Vallarta",,restaurant
705,OPERATIONAL,"{'location': {'lat': 20.6254817, 'lng': -105.2278109}, 'viewport': {'northeast': {'lat': 20.6268759802915, 'lng': -105.2264416697085}, 'southwest': {'lat': 20.62417801970849, 'lng': -105.2291396302915}}}",Tengo Hambre (hamburguesas al carbon),ChIJT0aUt9tFIYQRtmOvHvHB_hE,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.0,,,restaurant
706,OPERATIONAL,"{'location': {'lat': 20.6256748, 'lng': -105.2275154}, 'viewport': {'northeast': {'lat': 20.6270084302915, 'lng': -105.2261326697085}, 'southwest': {'lat': 20.6243104697085, 'lng': -105.2288306302915}}}",Birria chivo,ChIJNdKPqoFFIYQRDO1QCbQK_Fg,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,"Calle Bolivia 1641-C, Lázaro Cárdenas, Puerto Vallarta",,restaurant
707,OPERATIONAL,"{'location': {'lat': 20.6255209, 'lng': -105.2278554}, 'viewport': {'northeast': {'lat': 20.6269059302915, 'lng': -105.2264903197085}, 'southwest': {'lat': 20.6242079697085, 'lng': -105.2291882802915}}}",Tacos Especiales,ChIJwQ5dc2dFIYQRtmfcVjMHuj0,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,"Las Americas SN-S, Lázaro Cárdenas, Puerto Vallarta",,restaurant
708,OPERATIONAL,"{'location': {'lat': 20.6257811, 'lng': -105.2269914}, 'viewport': {'northeast': {'lat': 20.6272357802915, 'lng': -105.2255934197085}, 'southwest': {'lat': 20.6245378197085, 'lng': -105.2282913802915}}}",El Sazón,ChIJ98xa78ZFIYQRSM7MTF2owdc,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,"Sierra Rocallosa 368, Lázaro Cárdenas, Puerto Vallarta",,restaurant
709,OPERATIONAL,"{'location': {'lat': 20.6255457, 'lng': -105.2278855}, 'viewport': {'northeast': {'lat': 20.6269252802915, 'lng': -105.2265231697085}, 'southwest': {'lat': 20.6242273197085, 'lng': -105.2292211302915}}}",Birrieria Isordia,ChIJk23nWN9FIYQRytAL8ynHerM,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.0,"Avenida las Américas Local 2 y 3, Lázaro Cárdenas, Puerto Vallarta",,restaurant
710,OPERATIONAL,"{'location': {'lat': 20.62569299999999, 'lng': -105.227629}, 'viewport': {'northeast': {'lat': 20.6269670802915, 'lng': -105.2263134697085}, 'southwest': {'lat': 20.62426911970849, 'lng': -105.2290114302915}}}",El Pechugon,ChIJ_c3YIL1FIYQR4GzG8WGNDKM,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,"Las Americas 343, Olímpica, Puerto Vallarta",,restaurant
711,OPERATIONAL,"{'location': {'lat': 20.6256951, 'lng': -105.2263232}, 'viewport': {'northeast': {'lat': 20.6270537802915, 'lng': -105.2250070697085}, 'southwest': {'lat': 20.62435581970849, 'lng': -105.2277050302915}}}",Loncheria Fredy's,ChIJwUH1SMpFIYQRUQZ-yPy1v7M,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,"Ecuador 1644, Lázaro Cárdenas, Puerto Vallarta",,restaurant
712,OPERATIONAL,"{'location': {'lat': 20.6227489, 'lng': -105.227242}, 'viewport': {'northeast': {'lat': 20.6241095802915, 'lng': -105.2259357197085}, 'southwest': {'lat': 20.62141161970849, 'lng': -105.2286336802915}}}",Mariscos Dugout,ChIJ7w71vV1FIYQR37qLHcA9vys,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",21.0,"Ecuador 1458, Lázaro Cárdenas, Puerto Vallarta",,restaurant
713,OPERATIONAL,"{'location': {'lat': 20.6260987, 'lng': -105.2280674}, 'viewport': {'northeast': {'lat': 20.6274300802915, 'lng': -105.2266690197085}, 'southwest': {'lat': 20.6247321197085, 'lng': -105.2293669802915}}}",Cenaduria Doña Tere,ChIJM1FwCWdFIYQRr1QfQGN_C5w,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",147.0,"Brasil 1633, Lázaro Cárdenas, Puerto Vallarta",,restaurant
714,OPERATIONAL,"{'location': {'lat': 20.6224963, 'lng': -105.2273218}, 'viewport': {'northeast': {'lat': 20.6238105302915, 'lng': -105.2259794697085}, 'southwest': {'lat': 20.6211125697085, 'lng': -105.2286774302915}}}",Tortilleria Aries,ChIJpTBevF1FIYQRV8Kfva7PIDU,4.5,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",35.0,"Brasilia 410, Lázaro Cárdenas, Puerto Vallarta",,restaurant
715,OPERATIONAL,"{'location': {'lat': 20.6263955, 'lng': -105.2270674}, 'viewport': {'northeast': {'lat': 20.6277348302915, 'lng': -105.2257008197085}, 'southwest': {'lat': 20.6250368697085, 'lng': -105.2283987802915}}}",Alitas en corto,ChIJRUXupGtFIYQRgMoqAIbtndk,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,"Calle Bolivia, Puerto Vallarta",,restaurant
716,OPERATIONAL,"{'location': {'lat': 20.6224643, 'lng': -105.227489}, 'viewport': {'northeast': {'lat': 20.6238318802915, 'lng': -105.2261368697085}, 'southwest': {'lat': 20.6211339197085, 'lng': -105.2288348302915}}}",Tacos doña tere,ChIJCWqP6jxFIYQRbUR2PHPmNXI,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,"Prolongación Brasilia, Gastronómica, Puerto Vallarta",,restaurant
717,OPERATIONAL,"{'location': {'lat': 20.6262694, 'lng': -105.2280185}, 'viewport': {'northeast': {'lat': 20.6275981302915, 'lng': -105.2266115697085}, 'southwest': {'lat': 20.6249001697085, 'lng': -105.2293095302915}}}",Loncheria el tarazco,ChIJMwRRhdxFIYQRjYCOj1Se6zA,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,"Brasil, Lázaro Cárdenas, Puerto Vallarta",,restaurant
718,OPERATIONAL,"{'location': {'lat': 20.6260135, 'lng': -105.2284742}, 'viewport': {'northeast': {'lat': 20.6272885302915, 'lng': -105.2271569197085}, 'southwest': {'lat': 20.6245905697085, 'lng': -105.2298548802915}}}",Golden Memories,ChIJV5xNixFFIYQRHdCQbYZr_TQ,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,"Las Americas 265, Lázaro Cárdenas, Puerto Vallarta",,restaurant
719,OPERATIONAL,"{'location': {'lat': 20.6263195, 'lng': -105.2279605}, 'viewport': {'northeast': {'lat': 20.6276540302915, 'lng': -105.2265702197085}, 'southwest': {'lat': 20.6249560697085, 'lng': -105.2292681802915}}}",Loncheria El Tarasco,ChIJRVV6CWdFIYQRkKk1-gKkiMQ,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",63.0,"Brasil 1649, Lázaro Cárdenas, Puerto Vallarta",,restaurant
720,OPERATIONAL,"{'location': {'lat': 20.6259563, 'lng': -105.2285891}, 'viewport': {'northeast': {'lat': 20.6273024302915, 'lng': -105.2272923697085}, 'southwest': {'lat': 20.62460446970849, 'lng': -105.2299903302915}}}",Krepas coketas,ChIJ2wShW0FFIYQRWX3EUu2aXts,,"['restaurant', 'food', 'point_of_interest', 'store', 'establishment']",,"Las Americas 261, Lázaro Cárdenas, Puerto Vallarta",,restaurant
721,OPERATIONAL,"{'location': {'lat': 20.62229109999999, 'lng': -105.2273794}, 'viewport': {'northeast': {'lat': 20.6236470802915, 'lng': -105.2260699197085}, 'southwest': {'lat': 20.6209491197085, 'lng': -105.2287678802915}}}",!Aqui Es Texcoco!,ChIJ_dJyu11FIYQRa2ChlI2yFfc,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",22.0,"Ecuador 1446, 5 de Diciembre, Puerto Vallarta",,restaurant
722,OPERATIONAL,"{'location': {'lat': 20.6225288, 'lng': -105.2284877}, 'viewport': {'northeast': {'lat': 20.6239160802915, 'lng': -105.2271312697085}, 'southwest': {'lat': 20.62121811970849, 'lng': -105.2298292302915}}}",Tacos Doña Tere,ChIJN0wNC11FIYQRovNz_x_SaDY,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,"Brasilia 320, 5 de Diciembre, Puerto Vallarta",,restaurant
723,OPERATIONAL,"{'location': {'lat': 20.6261937, 'lng': -105.2290999}, 'viewport': {'northeast': {'lat': 20.6274901302915, 'lng': -105.2277727697085}, 'southwest': {'lat': 20.6247921697085, 'lng': -105.2304707302915}}}","Morning Tacos ""Gradilia:",ChIJH06ZumdFIYQRoUebk1Aqa8Q,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",100.0,"Las Americas 207, Lázaro Cárdenas, Puerto Vallarta",,restaurant
724,OPERATIONAL,"{'location': {'lat': 20.6218186, 'lng': -105.2274866}, 'viewport': {'northeast': {'lat': 20.6231735302915, 'lng': -105.2261713697085}, 'southwest': {'lat': 20.6204755697085, 'lng': -105.2288693302915}}}",Sirenita's Grill,ChIJMW_aG8pFIYQRzulOYQP4az8,4.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.0,"Ecuador 1371 Between Guatemala and, San Salvador, 5 de Diciembre, Puerto Vallarta",,restaurant
725,OPERATIONAL,"{'location': {'lat': 20.626342, 'lng': -105.2291408}, 'viewport': {'northeast': {'lat': 20.6277105802915, 'lng': -105.2278329697085}, 'southwest': {'lat': 20.6250126197085, 'lng': -105.2305309302915}}}",BAHIA eatery,ChIJ294kt8VFIYQRrBRbKcmNOxg,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",6.0,"Avenida Francisco Villa 160, Lázaro Cárdenas, Puerto Vallarta",,restaurant
726,OPERATIONAL,"{'location': {'lat': 20.6226259, 'lng': -105.2292589}, 'viewport': {'northeast': {'lat': 20.6239809302915, 'lng': -105.2279480697085}, 'southwest': {'lat': 20.6212829697085, 'lng': -105.2306460302915}}}",Club De Nutrición Daniel's,ChIJ8-zHbF1FIYQRRcy4s4OSKQ8,1.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,"48350, Colombia 1438, 5 de Diciembre, Puerto Vallarta",,restaurant
727,OPERATIONAL,"{'location': {'lat': 20.6226201, 'lng': -105.2292836}, 'viewport': {'northeast': {'lat': 20.6239722302915, 'lng': -105.2279547197085}, 'southwest': {'lat': 20.6212742697085, 'lng': -105.2306526802915}}}",LIT Nutrition Bar,ChIJGYE2WXtFIYQRkSGOa7NERrw,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",7.0,"Colombia 1438 local 7A Col, 5 de Diciembre, Puerto Vallarta",,restaurant
728,OPERATIONAL,"{'location': {'lat': 20.62212, 'lng': -105.2287484}, 'viewport': {'northeast': {'lat': 20.6234745802915, 'lng': -105.2274378197085}, 'southwest': {'lat': 20.6207766197085, 'lng': -105.2301357802915}}}",La Gordita Costeria,ChIJ1QPwDl1FIYQRpWeLnSKXPrs,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,"Brasil 1432, 5 de Diciembre, Puerto Vallarta",,restaurant
729,OPERATIONAL,"{'location': {'lat': 20.6221815, 'lng': -105.2288967}, 'viewport': {'northeast': {'lat': 20.6235253802915, 'lng': -105.2275089697085}, 'southwest': {'lat': 20.6208274197085, 'lng': -105.2302069302915}}}",La Mesa del Coco,ChIJmbRsDl1FIYQRrs_4elz2qxw,4.4,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",150.0,"Brasil 1435, 5 de Diciembre, Puerto Vallarta",,restaurant
730,OPERATIONAL,"{'location': {'lat': 20.6215473, 'lng': -105.2268172}, 'viewport': {'northeast': {'lat': 20.6229104802915, 'lng': -105.2255480697085}, 'southwest': {'lat': 20.6202125197085, 'lng': -105.2282460302915}}}",tacos el pelon,ChIJdStwtl1FIYQRIYaCy6qfzxQ,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,"48350, Costa Rica 1420, 5 de Diciembre, Puerto Vallarta",,restaurant
731,OPERATIONAL,"{'location': {'lat': 20.6273203, 'lng': -105.2272215}, 'viewport': {'northeast': {'lat': 20.6287133302915, 'lng': -105.2259552197085}, 'southwest': {'lat': 20.62601536970849, 'lng': -105.2286531802915}}}",Los chilaquiles de Teresa,ChIJNyBSaShFIYQRQ8QPHo2eM0s,4.9,"['restaurant', 'food', 'point_of_interest', 'establishment']",42.0,"Brasil 1780, Lázaro Cárdenas, Puerto Vallarta",,restaurant
732,OPERATIONAL,"{'location': {'lat': 20.6215447, 'lng': -105.2265053}, 'viewport': {'northeast': {'lat': 20.6228806802915, 'lng': -105.2250846197085}, 'southwest': {'lat': 20.6201827197085, 'lng': -105.2277825802915}}}",Belloso Rodriguez Alfonso,ChIJ6699zF1FIYQRO3mFm7doivQ,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,"Jamaica 1425, 5 de Diciembre, Puerto Vallarta",,restaurant
733,OPERATIONAL,"{'location': {'lat': 20.612375, 'lng': -105.230726}, 'viewport': {'northeast': {'lat': 20.6137195802915, 'lng': -105.2293798197085}, 'southwest': {'lat': 20.6110216197085, 'lng': -105.2320777802915}}}",El Arrayán,ChIJSerAqVpFIYQR5bhm9R8IAnI,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",321.0,"Calle Allende 344, Centro, Puerto Vallarta",,restaurant
734,OPERATIONAL,"{'location': {'lat': 20.6144381, 'lng': -105.2317545}, 'viewport': {'northeast': {'lat': 20.6157687302915, 'lng': -105.2303781697085}, 'southwest': {'lat': 20.6130707697085, 'lng': -105.2330761302915}}}",Magna Magna,ChIJX2XAZkxFIYQRgPySDRh0UEk,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",56.0,"Jesús Langarica, Centro, Puerto Vallarta",,restaurant
735,OPERATIONAL,"{'location': {'lat': 20.6128045, 'lng': -105.2310569}, 'viewport': {'northeast': {'lat': 20.6141323302915, 'lng': -105.2296630197085}, 'southwest': {'lat': 20.61143436970849, 'lng': -105.2323609802915}}}",La Isla de Marin's Seafood,ChIJDXVXrFpFIYQRrvIP1MaAnb4,4.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",273.0,"Calle Matamoros 869, Puerto Vallarta",,restaurant
737,OPERATIONAL,"{'location': {'lat': 20.6147784, 'lng': -105.232315}, 'viewport': {'northeast': {'lat': 20.6161600302915, 'lng': -105.2309358697085}, 'southwest': {'lat': 20.6134620697085, 'lng': -105.2336338302915}}}",Starbucks,ChIJZ-4pIUVFIYQRI4ltmWYJgJA,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",640.0,"Jesús Langarica 160-A, Puerto Vallarta",,restaurant
738,OPERATIONAL,"{'location': {'lat': 20.6157136, 'lng': -105.2320846}, 'viewport': {'northeast': {'lat': 20.6170232802915, 'lng': -105.2307442197085}, 'southwest': {'lat': 20.6143253197085, 'lng': -105.2334421802915}}}",Layla's Restaurant,ChIJb_jh2kRFIYQRWts5_-7FUkg,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",270.0,"Venezuela 137, 5 de Diciembre, Puerto Vallarta",,restaurant
739,OPERATIONAL,"{'location': {'lat': 20.6177264, 'lng': -105.2298887}, 'viewport': {'northeast': {'lat': 20.6191530802915, 'lng': -105.2285254697085}, 'southwest': {'lat': 20.6164551197085, 'lng': -105.2312234302915}}}",Maki Sushi,ChIJbwpzXltFIYQRbBoe-rYHwP0,3.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0,"Panamá 270, 5 de Diciembre, Puerto Vallarta",,restaurant
